frame,x,y,z,name
0,0.42918920516967773,0.2670842409133911,-0.3700651526451111,NOSE
0,0.44863754510879517,0.22541803121566772,-0.3599630296230316,LEFT_EYE_INNER
0,0.4574030935764313,0.22685480117797852,-0.3604640066623688,LEFT_EYE
0,0.47050926089286804,0.22815275192260742,-0.36034345626831055,LEFT_EYE_OUTER
0,0.43344780802726746,0.22477269172668457,-0.31851500272750854,RIGHT_EYE_INNER
0,0.4309069812297821,0.2251814603805542,-0.3192596435546875,RIGHT_EYE
0,0.42853090167045593,0.2251671552658081,-0.31990090012550354,RIGHT_EYE_OUTER
0,0.5120011568069458,0.24563996493816376,-0.2498529553413391,LEFT_EAR
0,0.4497315585613251,0.2459629774093628,-0.060160327702760696,RIGHT_EAR
0,0.4498763084411621,0.32540029287338257,-0.31992027163505554,MOUTH_LEFT
0,0.42992353439331055,0.31991422176361084,-0.2684578597545624,MOUTH_RIGHT
0,0.6575524806976318,0.5594478845596313,-0.1512460559606552,LEFT_SHOULDER
0,0.385617733001709,0.5906474590301514,0.07514597475528717,RIGHT_SHOULDER
0,0.6884563565254211,0.9675845503807068,-0.13185927271842957,LEFT_ELBOW
0,0.32856982946395874,0.9781104326248169,-0.06957221776247025,RIGHT_ELBOW
0,0.5893339514732361,1.2354555130004883,-0.21304744482040405,LEFT_WRIST
0,0.28904539346694946,0.7961405515670776,-0.5469397902488708,RIGHT_WRIST
0,0.5781916975975037,1.3184562921524048,-0.2655019164085388,LEFT_PINKY
0,0.3072529137134552,0.7238669395446777,-0.6581899523735046,RIGHT_PINKY
0,0.5513155460357666,1.2773417234420776,-0.29336532950401306,LEFT_INDEX
0,0.28055068850517273,0.6740217804908752,-0.6639562249183655,RIGHT_INDEX
0,0.5509882569313049,1.247578740119934,-0.22222384810447693,LEFT_THUMB
0,0.2806980311870575,0.7033140659332275,-0.564801812171936,RIGHT_THUMB
0,0.4207015037536621,0.306420236825943,-0.01184831466525793,FACE_0
0,0.42395785450935364,0.31779158115386963,-0.00938063208013773,FACE_13
0,0.4238285422325134,0.3188578486442566,-0.00859187450259924,FACE_14
0,0.42253851890563965,0.3330380618572235,-0.010298341512680054,FACE_17
0,0.4176504611968994,0.304663747549057,-0.007131041027605534,FACE_37
0,0.4160936772823334,0.30747726559638977,-0.0007135220803320408,FACE_39
0,0.41631758213043213,0.311859130859375,0.004879819694906473,FACE_40
0,0.41880398988723755,0.20826156437397003,0.038070857524871826,FACE_46
0,0.4201612174510956,0.1997911036014557,0.023075349628925323,FACE_52
0,0.41845056414604187,0.20255731046199799,0.031133241951465607,FACE_53
0,0.4283806383609772,0.20560626685619354,0.005639078561216593,FACE_55
0,0.4184451997280121,0.31853628158569336,0.014394777826964855,FACE_61
0,0.418907105922699,0.19686266779899597,0.03506032004952431,FACE_63
0,0.4232757091522217,0.2002471685409546,0.01455454807728529,FACE_65
0,0.4228338599205017,0.19240650534629822,0.015013076364994049,FACE_66
0,0.4195787012577057,0.20427821576595306,0.043594151735305786,FACE_70
0,0.42054715752601624,0.3173449635505676,0.010860764421522617,FACE_78
0,0.4206959903240204,0.3165384531021118,0.0034517974127084017,FACE_80
0,0.42104196548461914,0.31654781103134155,-0.0005975109525024891,FACE_81
0,0.42204123735427856,0.3170829713344574,-0.005073979496955872,FACE_82
0,0.4197557866573334,0.3314569592475891,-0.005926883313804865,FACE_84
0,0.4218352138996124,0.318225622177124,-0.004205727018415928,FACE_87
0,0.4205714166164398,0.3178611993789673,0.0038069570437073708,FACE_88
0,0.41813594102859497,0.3243616223335266,0.0039545572362840176,FACE_91
0,0.42071160674095154,0.3178427517414093,0.007896511815488338,FACE_95
0,0.4202093183994293,0.19234198331832886,0.025761714205145836,FACE_105
0,0.42703261971473694,0.19376146793365479,0.005915813613682985,FACE_107
0,0.4185572862625122,0.32129618525505066,0.009505156427621841,FACE_146
0,0.42073124647140503,0.31781789660453796,5.582190351560712e-05,FACE_178
0,0.4183763265609741,0.32852816581726074,-0.0005059398827143013,FACE_181
0,0.4172574579715729,0.3153558373451233,0.010533496737480164,FACE_185
0,0.4206312894821167,0.3166055381298065,0.00782201811671257,FACE_191
0,0.4260205924510956,0.30610325932502747,-0.015505506657063961,FACE_267
0,0.4336889386177063,0.31179171800613403,-0.01808665506541729,FACE_269
0,0.43988314270973206,0.3173096477985382,-0.019264936447143555,FACE_270
0,0.4799906015396118,0.2049814760684967,-0.024542387574911118,FACE_276
0,0.46178188920021057,0.19441494345664978,-0.02002972550690174,FACE_282
0,0.4712381958961487,0.1978573352098465,-0.0231380183249712,FACE_283
0,0.44119563698768616,0.20293492078781128,-0.008352169767022133,FACE_285
0,0.44894933700561523,0.3256487250328064,-0.018412122502923012,FACE_291
0,0.4758475124835968,0.19121937453746796,-0.02300163358449936,FACE_293
0,0.45169422030448914,0.1955624520778656,-0.015029456466436386,FACE_295
0,0.4522561728954315,0.1870977282524109,-0.01558843906968832,FACE_296
0,0.4863690137863159,0.20106366276741028,-0.023554615676403046,FACE_300
0,0.4475461542606354,0.32403743267059326,-0.017042770981788635,FACE_308
0,0.43915286660194397,0.3209139406681061,-0.015748918056488037,FACE_310
0,0.43386247754096985,0.31984943151474,-0.014559704810380936,FACE_311
0,0.42848435044288635,0.31855064630508423,-0.012649147771298885,FACE_312
0,0.427829384803772,0.33376172184944153,-0.01438995636999607,FACE_314
0,0.42828884720802307,0.3197382688522339,-0.012147397734224796,FACE_317
0,0.4392453134059906,0.32237210869789124,-0.015477214939892292,FACE_318
0,0.44045186042785645,0.330039381980896,-0.017691250890493393,FACE_321
0,0.4434444308280945,0.32345274090766907,-0.0164170004427433,FACE_324
0,0.46417126059532166,0.18616902828216553,-0.02026059851050377,FACE_334
0,0.44179049134254456,0.1900220811367035,-0.009693237952888012,FACE_336
0,0.44559046626091003,0.3279176950454712,-0.018065549433231354,FACE_375
0,0.43353334069252014,0.32083985209465027,-0.014326754957437515,FACE_402
0,0.43400150537490845,0.33239850401878357,-0.01694484055042267,FACE_405
0,0.4456310570240021,0.32177960872650146,-0.01944313570857048,FACE_409
0,0.4439842104911804,0.3222636878490448,-0.01645635813474655,FACE_415
0,0.0,0.0,0.0,LEFT_WRIST
0,0.0,0.0,0.0,LEFT_THUMB_CMC
0,0.0,0.0,0.0,LEFT_THUMB_MCP
0,0.0,0.0,0.0,LEFT_THUMB_IP
0,0.0,0.0,0.0,LEFT_THUMB_TIP
0,0.0,0.0,0.0,LEFT_INDEX_FINGER_MCP
0,0.0,0.0,0.0,LEFT_INDEX_FINGER_PIP
0,0.0,0.0,0.0,LEFT_INDEX_FINGER_DIP
0,0.0,0.0,0.0,LEFT_INDEX_FINGER_TIP
0,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_MCP
0,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_PIP
0,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_DIP
0,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_TIP
0,0.0,0.0,0.0,LEFT_RING_FINGER_MCP
0,0.0,0.0,0.0,LEFT_RING_FINGER_PIP
0,0.0,0.0,0.0,LEFT_RING_FINGER_DIP
0,0.0,0.0,0.0,LEFT_RING_FINGER_TIP
0,0.0,0.0,0.0,LEFT_PINKY_MCP
0,0.0,0.0,0.0,LEFT_PINKY_PIP
0,0.0,0.0,0.0,LEFT_PINKY_DIP
0,0.0,0.0,0.0,LEFT_PINKY_TIP
0,0.2859928011894226,0.7769980430603027,0.5469397902488708,RIGHT_WRIST
0,0.27731215953826904,0.7241524457931519,0.550972065422684,RIGHT_THUMB_CMC
0,0.280426025390625,0.667717695236206,0.5449100406840444,RIGHT_THUMB_MCP
0,0.2981972396373749,0.6351891160011292,0.5377385737374425,RIGHT_THUMB_IP
0,0.31737515330314636,0.6224672794342041,0.5308982767164707,RIGHT_THUMB_TIP
0,0.2628016769886017,0.6673627495765686,0.5185904484242201,RIGHT_INDEX_FINGER_MCP
0,0.26223552227020264,0.6070238947868347,0.5035301297903061,RIGHT_INDEX_FINGER_PIP
0,0.26283788681030273,0.5654886960983276,0.5008091777563095,RIGHT_INDEX_FINGER_DIP
0,0.2630578875541687,0.5319000482559204,0.500757485628128,RIGHT_INDEX_FINGER_TIP
0,0.2742285132408142,0.683278501033783,0.5090228021144867,RIGHT_MIDDLE_FINGER_MCP
0,0.30420565605163574,0.6016428470611572,0.49482133239507675,RIGHT_MIDDLE_FINGER_PIP
0,0.31840795278549194,0.570624053478241,0.49838120490312576,RIGHT_MIDDLE_FINGER_DIP
0,0.3277273178100586,0.5500036478042603,0.5023924745619297,RIGHT_MIDDLE_FINGER_TIP
0,0.29009994864463806,0.7030990123748779,0.5009894706308842,RIGHT_RING_FINGER_MCP
0,0.3250364363193512,0.6302487850189209,0.49250253289937973,RIGHT_RING_FINGER_PIP
0,0.32758447527885437,0.6410593390464783,0.5075149461627007,RIGHT_RING_FINGER_DIP
0,0.32330602407455444,0.6573830842971802,0.5186874214559793,RIGHT_RING_FINGER_TIP
0,0.30768531560897827,0.7221934795379639,0.4926830753684044,RIGHT_PINKY_MCP
0,0.3344796895980835,0.6597315073013306,0.48961257189512253,RIGHT_PINKY_PIP
0,0.33526721596717834,0.6522748470306396,0.49945392459630966,RIGHT_PINKY_DIP
0,0.33061835169792175,0.6542568206787109,0.5076766908168793,RIGHT_PINKY_TIP
1,0.42909878492355347,0.27007144689559937,-0.2821992039680481,NOSE
1,0.4486716389656067,0.22602038085460663,-0.28627997636795044,LEFT_EYE_INNER
1,0.4575258195400238,0.2270212024450302,-0.286710262298584,LEFT_EYE
1,0.4705217182636261,0.22818492352962494,-0.28657659888267517,LEFT_EYE_OUTER
1,0.433458149433136,0.22578611969947815,-0.23989728093147278,RIGHT_EYE_INNER
1,0.43094977736473083,0.22583721578121185,-0.2406529039144516,RIGHT_EYE
1,0.4285902678966522,0.22538739442825317,-0.24127334356307983,RIGHT_EYE_OUTER
1,0.5137726664543152,0.2466656118631363,-0.22585345804691315,LEFT_EAR
1,0.4520018994808197,0.2459639310836792,-0.013856095261871815,RIGHT_EAR
1,0.44991448521614075,0.32553520798683167,-0.2477247267961502,MOUTH_LEFT
1,0.4300938546657562,0.3208853006362915,-0.1894553005695343,MOUTH_RIGHT
1,0.6585305333137512,0.5599843859672546,-0.13468419015407562,LEFT_SHOULDER
1,0.3856237530708313,0.5887933373451233,0.0994073823094368,RIGHT_SHOULDER
1,0.6882913112640381,0.9705016016960144,-0.051535751670598984,LEFT_ELBOW
1,0.3284651041030884,0.9785581231117249,-0.007642184849828482,RIGHT_ELBOW
1,0.6043357253074646,1.2850373983383179,-0.034822870045900345,LEFT_WRIST
1,0.29300734400749207,0.7934333682060242,-0.4069252610206604,RIGHT_WRIST
1,0.6033276319503784,1.3808321952819824,-0.05904950574040413,LEFT_PINKY
1,0.3096228539943695,0.7195013165473938,-0.49743160605430603,RIGHT_PINKY
1,0.5747438073158264,1.3490939140319824,-0.09884563088417053,LEFT_INDEX
1,0.2854894697666168,0.6572619676589966,-0.5052717328071594,RIGHT_INDEX
1,0.5697166919708252,1.312496542930603,-0.045022476464509964,LEFT_THUMB
1,0.2846161723136902,0.6842432618141174,-0.4239029884338379,RIGHT_THUMB
1,0.4209822416305542,0.3053622841835022,-0.011149659752845764,FACE_0
1,0.42420366406440735,0.3161287307739258,-0.008413014933466911,FACE_13
1,0.4241500496864319,0.32020485401153564,-0.007271391339600086,FACE_14
1,0.42323291301727295,0.3343437612056732,-0.00847684871405363,FACE_17
1,0.41786593198776245,0.303808331489563,-0.006548422388732433,FACE_37
1,0.41619038581848145,0.30660176277160645,-0.000181668481673114,FACE_39
1,0.41648590564727783,0.31115347146987915,0.005406375974416733,FACE_40
1,0.4167632460594177,0.20912042260169983,0.03575006499886513,FACE_46
1,0.417608380317688,0.19968870282173157,0.020803427323698997,FACE_52
1,0.41616660356521606,0.2030167430639267,0.028769221156835556,FACE_53
1,0.42623651027679443,0.2039998173713684,0.003847423242405057,FACE_55
1,0.41860347986221313,0.31854870915412903,0.014967936091125011,FACE_61
1,0.416276752948761,0.19781219959259033,0.032576896250247955,FACE_63
1,0.42073720693588257,0.1993136703968048,0.012486127205193043,FACE_65
1,0.4199448227882385,0.19200399518013,0.012759679928421974,FACE_66
1,0.4173825979232788,0.2056255042552948,0.041155941784381866,FACE_70
1,0.4208870530128479,0.3173128068447113,0.011481963098049164,FACE_78
1,0.4210594892501831,0.3156050145626068,0.004101667087525129,FACE_80
1,0.42139095067977905,0.31532779335975647,0.00011169714707648382,FACE_81
1,0.4223955571651459,0.3156821131706238,-0.004307845141738653,FACE_82
1,0.4201762080192566,0.33277395367622375,-0.004309733398258686,FACE_84
1,0.42202791571617126,0.31956949830055237,-0.0030079323332756758,FACE_87
1,0.4206841289997101,0.31870144605636597,0.004718785174190998,FACE_88
1,0.418214350938797,0.3248477876186371,0.005087704863399267,FACE_91
1,0.42091497778892517,0.3182872533798218,0.00861503928899765,FACE_95
1,0.41728073358535767,0.19278395175933838,0.02328483760356903,FACE_105
1,0.42449676990509033,0.19268545508384705,0.003867932129651308,FACE_107
1,0.4186100661754608,0.32154977321624756,0.010341369546949863,FACE_146
1,0.42085978388786316,0.3190044164657593,0.001083807903341949,FACE_178
1,0.41854822635650635,0.32947108149528503,0.0008348824339918792,FACE_181
1,0.41743046045303345,0.3148306608200073,0.011008905246853828,FACE_185
1,0.42106103897094727,0.3158484399318695,0.008399205282330513,FACE_191
1,0.42617538571357727,0.30483514070510864,-0.014669033698737621,FACE_267
1,0.4335940182209015,0.30982649326324463,-0.017083169892430305,FACE_269
1,0.4393886625766754,0.31506967544555664,-0.01787567511200905,FACE_270
1,0.47613033652305603,0.20235665142536163,-0.025215595960617065,FACE_276
1,0.4586418569087982,0.19194209575653076,-0.021079445257782936,FACE_282
1,0.4676840901374817,0.19537149369716644,-0.023961417376995087,FACE_283
1,0.43882453441619873,0.20081846415996552,-0.009696466848254204,FACE_285
1,0.44801798462867737,0.3234792649745941,-0.01654648408293724,FACE_291
1,0.4720863699913025,0.18899942934513092,-0.023955589160323143,FACE_293
1,0.44890955090522766,0.19317790865898132,-0.016261890530586243,FACE_295
1,0.4493444263935089,0.1851031333208084,-0.01703682914376259,FACE_296
1,0.48215168714523315,0.19852988421916962,-0.024254413321614265,FACE_300
1,0.44658517837524414,0.3220595121383667,-0.015303149819374084,FACE_308
1,0.43853268027305603,0.3187501132488251,-0.014371033757925034,FACE_310
1,0.433604896068573,0.3178007900714874,-0.013405129313468933,FACE_311
1,0.42850127816200256,0.3167707622051239,-0.011621627025306225,FACE_312
1,0.4285266101360321,0.3346344828605652,-0.012364602647721767,FACE_314
1,0.4284859895706177,0.32070648670196533,-0.010630173608660698,FACE_317
1,0.438819020986557,0.3218982219696045,-0.01381446048617363,FACE_318
1,0.44038113951683044,0.32893139123916626,-0.015683960169553757,FACE_321
1,0.4427972435951233,0.3222968876361847,-0.014675679616630077,FACE_324
1,0.4608525335788727,0.18409687280654907,-0.02141248993575573,FACE_334
1,0.43910861015319824,0.18826499581336975,-0.01121824886649847,FACE_336
1,0.4450346827507019,0.3260961174964905,-0.016152100637555122,FACE_375
1,0.4334997534751892,0.32119855284690857,-0.01269613765180111,FACE_402
1,0.4344541132450104,0.33233189582824707,-0.014907477423548698,FACE_405
1,0.44480156898498535,0.3193427324295044,-0.01787208393216133,FACE_409
1,0.4430713951587677,0.3200005888938904,-0.01488764863461256,FACE_415
1,0.0,0.0,0.0,LEFT_WRIST
1,0.0,0.0,0.0,LEFT_THUMB_CMC
1,0.0,0.0,0.0,LEFT_THUMB_MCP
1,0.0,0.0,0.0,LEFT_THUMB_IP
1,0.0,0.0,0.0,LEFT_THUMB_TIP
1,0.0,0.0,0.0,LEFT_INDEX_FINGER_MCP
1,0.0,0.0,0.0,LEFT_INDEX_FINGER_PIP
1,0.0,0.0,0.0,LEFT_INDEX_FINGER_DIP
1,0.0,0.0,0.0,LEFT_INDEX_FINGER_TIP
1,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_MCP
1,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_PIP
1,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_DIP
1,0.0,0.0,0.0,LEFT_MIDDLE_FINGER_TIP
1,0.0,0.0,0.0,LEFT_RING_FINGER_MCP
1,0.0,0.0,0.0,LEFT_RING_FINGER_PIP
1,0.0,0.0,0.0,LEFT_RING_FINGER_DIP
1,0.0,0.0,0.0,LEFT_RING_FINGER_TIP
1,0.0,0.0,0.0,LEFT_PINKY_MCP
1,0.0,0.0,0.0,LEFT_PINKY_PIP
1,0.0,0.0,0.0,LEFT_PINKY_DIP
1,0.0,0.0,0.0,LEFT_PINKY_TIP
1,0.28570982813835144,0.7456035017967224,0.4069252610206604,RIGHT_WRIST
1,0.27089956402778625,0.6930964589118958,0.41546308621764183,RIGHT_THUMB_CMC
1,0.2733994424343109,0.639378011226654,0.4114402891136706,RIGHT_THUMB_MCP
1,0.2888067662715912,0.5995187759399414,0.40516823378857225,RIGHT_THUMB_IP
1,0.3023875057697296,0.5723394155502319,0.3990322444587946,RIGHT_THUMB_TIP
1,0.26368653774261475,0.6250813603401184,0.393850258551538,RIGHT_INDEX_FINGER_MCP
1,0.2620571255683899,0.5713033676147461,0.381365530192852,RIGHT_INDEX_FINGER_PIP
1,0.2636040151119232,0.5281214714050293,0.37305693328380585,RIGHT_INDEX_FINGER_DIP
1,0.26609086990356445,0.4928865432739258,0.36798539757728577,RIGHT_INDEX_FINGER_TIP
1,0.2776913046836853,0.6387940049171448,0.3831373620778322,RIGHT_MIDDLE_FINGER_MCP
1,0.29639932513237,0.5713019967079163,0.3742627874016762,RIGHT_MIDDLE_FINGER_PIP
1,0.312787801027298,0.5259422659873962,0.37237856537103653,RIGHT_MIDDLE_FINGER_DIP
1,0.3261113464832306,0.49310970306396484,0.3701319396495819,RIGHT_MIDDLE_FINGER_TIP
1,0.29500269889831543,0.6556175351142883,0.37352417036890984,RIGHT_RING_FINGER_MCP
1,0.31935009360313416,0.5910138487815857,0.3702821731567383,RIGHT_RING_FINGER_PIP
1,0.32370758056640625,0.5819363594055176,0.37832461670041084,RIGHT_RING_FINGER_DIP
1,0.32320931553840637,0.5854501724243164,0.38222772628068924,RIGHT_RING_FINGER_TIP
1,0.3132115602493286,0.6726768016815186,0.3637492097914219,RIGHT_PINKY_MCP
1,0.33055421710014343,0.6187219619750977,0.3622295632958412,RIGHT_PINKY_PIP
1,0.3359062075614929,0.6050309538841248,0.36837080121040344,RIGHT_PINKY_DIP
1,0.3368009626865387,0.6012206077575684,0.3724086508154869,RIGHT_PINKY_TIP
2,0.4290841817855835,0.2704117000102997,-0.2659789025783539,NOSE
2,0.4488416314125061,0.2260199785232544,-0.2691417932510376,LEFT_EYE_INNER
2,0.45778143405914307,0.22688911855220795,-0.2696097195148468,LEFT_EYE
2,0.4706766903400421,0.2278853803873062,-0.26951849460601807,LEFT_EYE_OUTER
2,0.4334913492202759,0.22587159276008606,-0.22239960730075836,RIGHT_EYE_INNER
2,0.4310227930545807,0.22587881982326508,-0.22315439581871033,RIGHT_EYE
2,0.4286946654319763,0.22538702189922333,-0.22382444143295288,RIGHT_EYE_OUTER
2,0.5148801207542419,0.24698951840400696,-0.21143800020217896,LEFT_EAR
2,0.45396795868873596,0.24578888714313507,0.003910257946699858,RIGHT_EAR
2,0.4499303996562958,0.3253137469291687,-0.23206812143325806,MOUTH_LEFT
2,0.43026357889175415,0.3208185136318207,-0.17342562973499298,MOUTH_RIGHT
2,0.658733606338501,0.5605041980743408,-0.11705226451158524,LEFT_SHOULDER
2,0.385633260011673,0.5871585607528687,0.11241119354963303,RIGHT_SHOULDER
2,0.6882787942886353,0.9721054434776306,-0.00046380035928450525,LEFT_ELBOW
2,0.32839879393577576,0.976692259311676,-0.004718083422631025,RIGHT_ELBOW
2,0.6024472117424011,1.2793095111846924,0.051935769617557526,LEFT_WRIST
2,0.29376962780952454,0.7697844505310059,-0.4188312590122223,RIGHT_WRIST
2,0.5988928079605103,1.3718249797821045,0.03617732599377632,LEFT_PINKY
2,0.31097161769866943,0.6866129636764526,-0.5110656023025513,RIGHT_PINKY
2,0.5722936391830444,1.3449020385742188,0.0008165009203366935,LEFT_INDEX
2,0.28758373856544495,0.6241036057472229,-0.51596999168396,RIGHT_INDEX
2,0.5684614777565002,1.311120867729187,0.044996779412031174,LEFT_THUMB
2,0.2861899137496948,0.6526720523834229,-0.43529897928237915,RIGHT_THUMB
2,0.42105141282081604,0.3044206202030182,-0.01058156043291092,FACE_0
2,0.42409902811050415,0.3151256740093231,-0.0077086505480110645,FACE_13
2,0.4239432215690613,0.3190746605396271,-0.0064101810567080975,FACE_14
2,0.42302078008651733,0.33337244391441345,-0.007358279079198837,FACE_17
2,0.4179386496543884,0.3028595447540283,-0.005993703380227089,FACE_37
2,0.41619402170181274,0.30563655495643616,0.0004053412703797221,FACE_39
2,0.41638413071632385,0.3101327419281006,0.00601552939042449,FACE_40
2,0.4166829586029053,0.20836418867111206,0.03483174368739128,FACE_46
2,0.41749250888824463,0.19860661029815674,0.01970149390399456,FACE_52
2,0.41608840227127075,0.20213791728019714,0.027725286781787872,FACE_53
2,0.4262612760066986,0.20275694131851196,0.00270082033239305,FACE_55
2,0.4182795286178589,0.31739962100982666,0.015668902546167374,FACE_61
2,0.41612952947616577,0.1968836784362793,0.0314401350915432,FACE_63
2,0.42066121101379395,0.19808034598827362,0.011341270990669727,FACE_65
2,0.41986027359962463,0.19067147374153137,0.011472562327980995,FACE_66
2,0.41727909445762634,0.20480331778526306,0.040194228291511536,FACE_70
2,0.42056313157081604,0.3161994516849518,0.012191804125905037,FACE_78
2,0.42085734009742737,0.3145739436149597,0.004761650692671537,FACE_80
2,0.4212532043457031,0.3143339157104492,0.0007937221671454608,FACE_81
2,0.4222797751426697,0.31468087434768677,-0.0036133357789367437,FACE_82
2,0.4199443459510803,0.33176296949386597,-0.0032564483117312193,FACE_84
2,0.42178356647491455,0.31840988993644714,-0.002168333390727639,FACE_87
2,0.42037850618362427,0.3175569772720337,0.005465991795063019,FACE_88
